logFC,PValue,FDR,Gene_name
0.115384636,0.567961165,0.962120616,cspC
0.131473192,0.568112842,0.962120616,atpC
-0.156061141,0.569262769,0.962120616,SL1344_1264
0.140127955,0.569294969,0.962120616,STnc1675
-0.116657114,0.569671905,0.962120616,rbsB
-0.095953821,0.56980312,0.962120616,putA
-0.113292566,0.569841811,0.962120616,dsrB
0.112610221,0.569862361,0.962120616,mrcB
0.13374765800000002,0.570202075,0.962120616,pabB
0.141797159,0.570586392,0.962120616,SL1344_2696
-0.12158154300000001,0.5709194320000001,0.962120616,cheR
0.13474249800000002,0.5712373000000001,0.962120616,SL1344_3131
0.112582091,0.5718288420000001,0.962120616,fliG
0.094154448,0.5719708920000001,0.962120616,pnp
-0.128601405,0.572894731,0.962120616,SL1344_1641
0.086748625,0.573114323,0.962120616,STnc1290
-0.13699172099999998,0.5737794310000001,0.962120616,sopD
-0.143287436,0.5743059629999999,0.962120616,SL1344_0878
0.08662592300000001,0.574392407,0.962120616,SL1344_1965
-0.122937441,0.5754904710000001,0.962498387,SL1344_2732
-0.12825835900000002,0.575685011,0.962498387,SL1344_0757
0.121220093,0.577535454,0.963536152,ytfM
-0.09724360800000001,0.577637751,0.963536152,mraZ
-0.101160302,0.57860741,0.963536152,yojN
-0.12688855400000001,0.579519282,0.963536152,SL1344_1265
0.09184541199999999,0.5799865679999999,0.963536152,tar
0.13670099800000002,0.580731789,0.963536152,cysI
-0.11193131,0.581080862,0.963536152,yebL
0.132718144,0.581301672,0.963536152,mltC
0.111996607,0.581589363,0.963536152,rlgA
0.09339123,0.5822060029999999,0.963536152,arcA
-0.13103662300000002,0.582770516,0.963536152,yneB
-0.125760137,0.583215479,0.963536152,modB
0.10521689699999999,0.583249156,0.963536152,mrdA
0.124264493,0.585087118,0.9656881620000001,SL1344_0168
-0.107927309,0.586125121,0.96651711,SL1344_1776
0.127699005,0.586930505,0.9668722259999999,rfaQ
-0.09159861400000001,0.587412395,0.9668722259999999,SL1344_1263
-0.133390171,0.5902575729999999,0.969167916,cpxA
0.147536358,0.590472805,0.969167916,SL1344_4523
-0.107845366,0.591118017,0.969167916,SL1344_2526
0.143153463,0.5912226660000001,0.969167916,SL1344_1710
0.09456157400000001,0.591738484,0.969167916,SL1344_4464
-0.12007289300000001,0.592030512,0.969167916,gidA
0.112805006,0.593472076,0.970646986,kbl
-0.103851619,0.594746535,0.9718503159999999,ydgA
0.13824716,0.596547928,0.9735163370000001,SL1344_1697
0.12137928099999999,0.596845382,0.9735163370000001,STnc3460
0.109222616,0.598369082,0.97404575,SL1344_4425
-0.102546247,0.59914029,0.97404575,SL1344_3944
0.11557796699999999,0.600143758,0.97404575,SL1344_2805
0.100762454,0.600599687,0.97404575,htpX
-0.122436523,0.6011285679999999,0.97404575,SL1344_1101
0.104827862,0.601163596,0.97404575,proP
0.104827862,0.601163596,0.97404575,proP
0.107575706,0.6012816670000001,0.97404575,bcp
-0.136748523,0.60215533,0.97404575,SL1344_1537
0.135349629,0.604015844,0.97404575,yadA
0.132284511,0.606219224,0.97404575,STnc4220
-0.10309545699999999,0.6067923789999999,0.97404575,trxA
-0.093503926,0.607197228,0.97404575,dcuA
-0.120939874,0.607811632,0.97404575,SL1344_0180
-0.109522555,0.60833518,0.97404575,priA
0.125329431,0.6089728520000001,0.97404575,SL1344_3846
0.093336852,0.6090036999999999,0.97404575,atpE
0.09907582300000001,0.609189388,0.97404575,glnS
-0.132094772,0.609496068,0.97404575,ecnR
0.10354369,0.609968695,0.97404575,rcsB
0.150827362,0.610388875,0.97404575,osmY
0.09000039,0.6106131229999999,0.97404575,sipA
-0.093829564,0.610993994,0.97404575,hilA
-0.081395649,0.611749981,0.97404575,siiE
0.12428677099999999,0.612489912,0.97404575,SL1344_1576
-0.106780907,0.613238469,0.97404575,fdnG
-0.106780907,0.613238469,0.97404575,fdnG
-0.09133323300000001,0.613298776,0.97404575,rplY
0.094573083,0.613864638,0.97404575,tatA
-0.119355402,0.614380305,0.97404575,yhjW
-0.09153912,0.614455965,0.97404575,SL1344_3138
-0.10333763,0.614835956,0.97404575,rnc
0.134435439,0.615521577,0.97404575,SL1344_3537
0.106957006,0.615925995,0.97404575,gcvH
0.090484915,0.617737719,0.97404575,slrP
0.076045377,0.617902865,0.97404575,prgK
-0.125395172,0.618356444,0.97404575,hha
0.09591731199999999,0.618361039,0.97404575,dnaG
-0.11953303400000001,0.61868965,0.97404575,SL1344_0824
0.08509633300000001,0.61928424,0.97404575,SL1344_2468
-0.112172508,0.619553982,0.97404575,SL1344_3182
-0.106958705,0.619952384,0.97404575,ybjZ
-0.123891239,0.620132649,0.97404575,cobB
0.082413301,0.620297257,0.97404575,phoQ
0.088459791,0.621591333,0.97404575,atpB
-0.11092981800000001,0.622533618,0.97404575,uvrA
-0.123819872,0.622907847,0.97404575,rpl20
-0.084148954,0.623619919,0.97404575,fliT
0.08576728300000001,0.6238651279999999,0.97404575,ams
0.115154866,0.624380876,0.97404575,lysC
-0.12148024199999999,0.625153055,0.97404575,cfa
0.121843602,0.625834226,0.97404575,SL1344_1073
0.10621932699999999,0.6273994620000001,0.97404575,fliN
0.12370257,0.627746147,0.97404575,pheS
0.099194531,0.62858763,0.97404575,glmS
0.10463679199999999,0.629045568,0.97404575,cyoE
0.10030118199999999,0.629055314,0.97404575,SL1344_3084
-0.115203454,0.629257807,0.97404575,SL1344_1839
0.135762346,0.629621222,0.97404575,SL1344_0253
0.119300932,0.629792543,0.97404575,pfkA
-0.110472857,0.630037388,0.97404575,SL1344_3014
0.1132183,0.6303621220000001,0.97404575,SL1344_1425
0.103698847,0.630849412,0.97404575,nusA
0.08817654300000001,0.631522704,0.97404575,mdoH
0.122211321,0.6316080820000001,0.97404575,cbpA
0.129815252,0.631725902,0.97404575,STnc835
0.114013937,0.63281923,0.974558897,SL1344_0360
0.073446523,0.63313915,0.974558897,pps
0.13585609099999998,0.634301716,0.9745816429999999,cpdB
-0.112386759,0.6370009329999999,0.9745816429999999,pagK
0.093960415,0.637443865,0.9745816429999999,rfaD
-0.086039368,0.6377529479999999,0.9745816429999999,SL1344_2191
0.113452235,0.637963072,0.9745816429999999,fdoI
-0.115427714,0.6386749310000001,0.9745816429999999,zipA-leader
-0.118865079,0.638909846,0.9745816429999999,SL1344_3380
-0.123463954,0.638911136,0.9745816429999999,SL1344_3142
0.121121519,0.63941457,0.9745816429999999,SL1344_3432
0.112553935,0.639418454,0.9745816429999999,glpC
0.126605389,0.640624552,0.9745816429999999,mobA
0.126605389,0.640624552,0.9745816429999999,mobA
-0.087241908,0.641099278,0.9745816429999999,ybaL
-0.09095487599999999,0.6421287410000001,0.9745816429999999,himA
-0.093945753,0.642183289,0.9745816429999999,sspA
-0.119023775,0.642333264,0.9745816429999999,SL1344_3043
-0.121576318,0.642406798,0.9745816429999999,SL1344_2456
0.084192459,0.642684311,0.9745816429999999,flhC
0.110306054,0.642878135,0.9745816429999999,flgH
-0.113258865,0.644437965,0.9760200809999999,syd
-0.123976581,0.644909056,0.9760200809999999,glyS
0.10605850900000001,0.64707005,0.9771246640000001,ppc
0.10589778300000001,0.647590978,0.9771246640000001,rfbC
0.095607861,0.647791229,0.9771246640000001,prgI
0.074588433,0.648671751,0.9771246640000001,purA
-0.096705531,0.649330118,0.9771246640000001,SL1344_2623
0.09082480400000001,0.649666668,0.9771246640000001,SLnc0039
0.090660281,0.6502558629999999,0.9771246640000001,SL1344_1205
0.115927653,0.650436647,0.9771246640000001,hydH
0.091320155,0.651008591,0.9771246640000001,clpP
-0.10514967199999999,0.651055347,0.9771246640000001,SL1344_0205
-0.090323797,0.654839297,0.9786819370000001,cbiH
0.084362454,0.655895186,0.9786819370000001,gyrB
0.08970911699999999,0.656533654,0.9786819370000001,prs
-0.103576133,0.657145523,0.9786819370000001,deoR
-0.10250845199999999,0.657437661,0.9786819370000001,leuL
-0.09598822300000001,0.657672915,0.9786819370000001,maeB
0.09454041199999999,0.658040735,0.9786819370000001,ilvA
0.083610305,0.658470021,0.9786819370000001,spaP
-0.074798553,0.658542955,0.9786819370000001,araD
-0.09914550800000001,0.659308498,0.9786819370000001,SL1344_2594
0.101618946,0.659332797,0.9786819370000001,ttrS
0.083079652,0.659993001,0.9786819370000001,nhaA
-0.11112759300000001,0.660390225,0.9786819370000001,pqiB
0.08736454199999999,0.661013813,0.9786819370000001,ppiD
0.108226597,0.661139488,0.9786819370000001,SL1344_1008
0.110680675,0.6612702570000001,0.9786819370000001,SL1344_3418
-0.101729609,0.661315566,0.9786819370000001,murB
0.079067916,0.662317197,0.9791495459999999,gipA
-0.080220273,0.662717071,0.9791495459999999,sucD
0.083257447,0.664842549,0.980552058,gyrA
-0.076518059,0.666459988,0.980552058,fliS
0.09607043300000001,0.667052237,0.980552058,ffh
-0.083841916,0.667867989,0.980552058,nuoL
0.109577756,0.668402721,0.980552058,SL1344_0641
-0.109687017,0.669191698,0.980552058,SL1344_P1_0064
0.108352525,0.670296896,0.980552058,tlpA
0.10001559900000001,0.67089579,0.980552058,nuoF
-0.077171621,0.6710789,0.980552058,cld
-0.090351636,0.672269234,0.980552058,grxB
0.08910517,0.672420384,0.980552058,sanA
-0.10016889400000001,0.672921876,0.980552058,rpmB
-0.129965352,0.6734247240000001,0.980552058,SL1344_1202
0.10661746400000001,0.673475437,0.980552058,corA
0.077048224,0.673978315,0.980552058,SL1344_3319
-0.09885538599999999,0.674868062,0.980552058,hybB
-0.089661025,0.675599442,0.980552058,SL1344_3169
0.068509164,0.6762490529999999,0.980552058,glpD
-0.10395426699999999,0.678721951,0.980552058,SL1344_1002
0.09247296099999999,0.6788371559999999,0.980552058,hemB
-0.093854069,0.6796994909999999,0.980552058,pagN
-0.079161322,0.6810647259999999,0.980552058,ppiA
-0.073605928,0.6825971740000001,0.980552058,STnc1580
0.09399851,0.6841809640000001,0.980552058,hutI
-0.096971495,0.684580148,0.980552058,SL1344_1061
-0.07041961599999999,0.6848011820000001,0.980552058,stpA
-0.07041961599999999,0.6848011820000001,0.980552058,stpA
-0.087752916,0.6850000709999999,0.980552058,IsrJ
-0.07105774200000001,0.685001408,0.980552058,focA
-0.101374891,0.6871975290000001,0.980552058,rpsO
-0.08830327,0.6884661459999999,0.980552058,rplN
0.07065158,0.6887290970000001,0.980552058,cstA
0.07065158,0.6887290970000001,0.980552058,cstA
0.081698373,0.6887448740000001,0.980552058,dsbA
0.081698373,0.6887448740000001,0.980552058,dsbA
0.087116396,0.68913365,0.980552058,SL1344_4420
0.101761233,0.68963637,0.980552058,glyQ
-0.066813103,0.6907080809999999,0.980552058,pheT
0.09941061400000001,0.690708186,0.980552058,SL1344_1126
0.062221201,0.691215776,0.980552058,acpP
-0.11773244699999999,0.692890578,0.980552058,cbiO
-0.08992149699999999,0.6929084659999999,0.980552058,ybjG
0.072940723,0.693822532,0.980552058,tgt
0.063955598,0.6940473509999999,0.980552058,hilC
-0.092042093,0.694821475,0.980552058,msbB
0.079482967,0.695200585,0.980552058,gcvR
-0.078565321,0.695573488,0.980552058,napB
-0.08224263799999999,0.697025275,0.980552058,cheB
0.101003779,0.6979587859999999,0.980552058,SL1344_1433
-0.089297981,0.698682713,0.980552058,STnc540
-0.099207789,0.6990340829999999,0.980552058,hslS
-0.10142195,0.700192169,0.980552058,SL1344_2767
-0.096862395,0.7034248590000001,0.980552058,udp
-0.092760803,0.703559652,0.980552058,cycA
-0.075173819,0.7036026740000001,0.980552058,SL1344_1768
0.073584679,0.7038310440000001,0.980552058,lpdA
-0.09438165,0.705409266,0.980552058,emrB
0.078607422,0.705628417,0.980552058,STnc4240
-0.08784003900000001,0.705684943,0.980552058,pldB
-0.064534969,0.7057125129999999,0.980552058,fliE
0.08255573299999999,0.705828916,0.980552058,epd
-0.078760718,0.706385432,0.980552058,SL1344_P1_0091
0.076268218,0.706533904,0.980552058,guaC
0.09084822099999999,0.706615915,0.980552058,fmt
0.10009876699999999,0.7074118159999999,0.980552058,fumB
-0.074836942,0.707478087,0.980552058,parC
0.076725502,0.707604085,0.980552058,SL1344_0900
0.08435773699999999,0.707741304,0.980552058,cyoB
0.090875285,0.7083499209999999,0.980552058,apbA
-0.072886958,0.709664552,0.980552058,dksA
-0.077473357,0.709710554,0.980552058,cydC
0.09035069400000001,0.710167345,0.980552058,SL1344_3551
0.07572589999999998,0.710348538,0.980552058,rl18
0.09593036099999999,0.710790247,0.980552058,SL1344_1147
-0.08724595800000001,0.711388528,0.980552058,crRNA2
0.086361903,0.71208447,0.980552058,srfC
0.088118134,0.7123599140000001,0.980552058,gloA
0.09745810099999999,0.713181935,0.980552058,gntR
-0.07736479,0.715413437,0.980552058,yciC
-0.08907815300000001,0.71542249,0.980552058,pepP
0.08062863099999999,0.7159123270000001,0.980552058,pepQ
0.078940921,0.7171396809999999,0.980552058,rpsS
-0.07785064,0.717161901,0.980552058,udg
-0.070115262,0.717242646,0.980552058,spaQ
-0.08937199400000001,0.717282265,0.980552058,STnc2090
-0.089074297,0.71736677,0.980552058,StyR-377
-0.08925317599999999,0.717684432,0.980552058,SL1344_3281
0.064604003,0.717794103,0.980552058,sucB
-0.083175708,0.717921204,0.980552058,topA
0.064379512,0.7181247479999999,0.980552058,infB
0.080169595,0.718665388,0.980552058,rimJ
0.088201636,0.719462341,0.980552058,dnaT
-0.07027969,0.72042683,0.980552058,gmk
-0.074408893,0.721173458,0.980552058,siiC
-0.086602354,0.721576398,0.980552058,SL1344_2264
-0.071047029,0.721653267,0.980552058,dedD
-0.075344966,0.722882627,0.980552058,SL1344_0314
0.089051566,0.7240894609999999,0.980552058,SL1344_0869
-0.091952731,0.724603401,0.980552058,STnc750
-0.06900279200000001,0.7246914529999999,0.980552058,cydD
0.083700274,0.724791629,0.980552058,nhaB
-0.088208021,0.7267837009999999,0.980552058,queA
-0.066153812,0.7272108359999999,0.980552058,SL1344_3932
-0.080482705,0.727451684,0.980552058,mod
0.08481402,0.7274651959999999,0.980552058,SL1344_0467
-0.072290558,0.727846323,0.980552058,nlpB
0.064185235,0.7287447890000001,0.980552058,repA2
0.07688782799999999,0.729455959,0.980552058,metJ
-0.08788416800000001,0.729720275,0.980552058,SL1344_4465
-0.07644403799999999,0.73026847,0.980552058,SL1344_2269
0.076200986,0.733157408,0.980552058,galR
0.08526099300000001,0.7357212909999999,0.980552058,SL1344_1808
-0.09194413,0.735853977,0.980552058,rffG
0.08627191,0.735902455,0.980552058,thyA
-0.091267438,0.736444147,0.980552058,SL1344_1210
0.088615865,0.7373616159999999,0.980552058,STnc760
-0.078815415,0.737522644,0.980552058,proB
-0.086488994,0.73971037,0.980552058,thrC
0.060071627,0.7401431509999999,0.980552058,lpxD
0.077231721,0.7402828659999999,0.980552058,rfbD
0.08449611,0.7407228290000001,0.980552058,bcr
-0.057392803,0.74072604,0.980552058,nlpD
0.074747337,0.74085047,0.980552058,hybC
-0.071927521,0.740908608,0.980552058,glnH
-0.08506469400000001,0.7413810479999999,0.980552058,murA
0.073535027,0.741812699,0.980552058,yhjJ
0.064981704,0.741901412,0.980552058,SL1344_0409
0.063351358,0.7426455890000001,0.980552058,sdhD
-0.081311914,0.743073545,0.980552058,SL1344_0135
0.073110939,0.744314496,0.980552058,SL1344_1671
0.070870574,0.744318864,0.980552058,dnaN
0.081337908,0.744727039,0.980552058,lipA
0.076578115,0.746388169,0.980552058,rfaZ
-0.085380879,0.7465221609999999,0.980552058,STnc730
0.076375732,0.747237464,0.980552058,SL1344_2357
-0.069475934,0.747872949,0.980552058,putP
0.070569258,0.74840754,0.980552058,SL1344_0239
0.050421242000000005,0.749206595,0.980552058,SL1344_P1_0072
-0.085915799,0.750302129,0.980552058,fklB
-0.077493535,0.7504413190000001,0.980552058,SL1344_2214
0.078605458,0.7505523359999999,0.980552058,SL1344_3156
-0.069715295,0.7508171020000001,0.980552058,sirA
0.068715659,0.750852401,0.980552058,ylaB
0.06845844400000001,0.7514077259999999,0.980552058,SL1344_1408
-0.067402667,0.7517026640000001,0.980552058,rfbB
-0.083113668,0.752281175,0.980552058,SL1344_1167
-0.080603627,0.752470685,0.980552058,proY
-0.062820143,0.753187043,0.980552058,ftsK
0.08939935800000001,0.7534384590000001,0.980552058,STnc1670
0.055756968,0.7537286870000001,0.980552058,traT
0.055756968,0.7537286870000001,0.980552058,traT
-0.09021360699999999,0.754275615,0.980552058,RyfA
0.07374649400000001,0.7544676220000001,0.980552058,SL1344_2752
-0.067056515,0.754708952,0.980552058,polA
0.059995413,0.75494208,0.980552058,ileS
0.07966430599999999,0.756002542,0.980552058,rep
-0.064620809,0.7560864890000001,0.980552058,bioD
-0.064620809,0.7560864890000001,0.980552058,bioD
0.07967300299999999,0.756636167,0.980552058,torR
0.06552473,0.7570518820000001,0.980552058,dxs
0.054701705,0.757707721,0.980552058,cspD
0.069249849,0.7578887040000001,0.980552058,SL1344_2593
-0.078651403,0.758981982,0.980552058,pyrC
0.06882134599999999,0.759158575,0.980552058,SL1344_3372
-0.07165561599999999,0.7600598479999999,0.980552058,hemN
0.07490563900000001,0.760571353,0.980552058,lpxK
0.09945097800000001,0.761823276,0.980552058,gdhA
0.09945097800000001,0.761823276,0.980552058,gdhA
-0.083291878,0.7630139690000001,0.980552058,yijD
-0.053963138,0.7630384290000001,0.980552058,SL1344_2283
0.070201624,0.763043893,0.980552058,recJ
0.051431797,0.763359089,0.980552058,SsrS
-0.07754172200000001,0.763426785,0.980552058,SL1344_1299
-0.054996422,0.763431722,0.980552058,SL1344_1593
-0.076758002,0.7642130890000001,0.980552058,SL1344_3261
0.057501638,0.7648230220000001,0.980552058,dnaE
-0.074548379,0.764831536,0.980552058,rfaP
0.064419459,0.765987476,0.980552058,mppA
0.052550874000000004,0.7668617959999999,0.980552058,spaO
0.048793474,0.767090871,0.980552058,ftsH
-0.070093723,0.767491496,0.980552058,panD
0.067359389,0.767591217,0.980552058,aroG
0.054042437,0.7683416940000001,0.980552058,motB
0.072098451,0.769216021,0.980552058,hemX
0.056266094,0.769472855,0.980552058,fliA
-0.071999798,0.769547338,0.980552058,gltP
0.083990754,0.771187285,0.980552058,SL1344_4053
0.080217568,0.771394177,0.980552058,SL1344_3282
-0.079663983,0.7718332109999999,0.980552058,RdlD
-0.077253639,0.77286333,0.980552058,hybA
0.066711884,0.77293214,0.980552058,SL1344_0777
-0.058198884000000006,0.773230647,0.980552058,surA
-0.06722721799999999,0.773867812,0.980552058,purB
-0.067266159,0.774607644,0.980552058,SL1344_P1_0060
-0.073202374,0.775559502,0.980552058,lrhA
-0.06611537599999999,0.7756655490000001,0.980552058,galU
-0.05272843,0.7760543320000001,0.980552058,rfe
0.057573745,0.777342619,0.980552058,hisS
0.071248157,0.777585785,0.980552058,nupG
0.084093186,0.7778117370000001,0.980552058,mdfA
-0.048683488,0.777867923,0.980552058,SL1344_P2_0054A
-0.069559346,0.778634396,0.980552058,cvpA
-0.066673911,0.778781937,0.980552058,SL1344_1484
-0.064734841,0.778823415,0.980552058,metH
-0.0733873,0.779242276,0.980552058,ndk
-0.065197487,0.7812378809999999,0.980552058,SL1344_3238
-0.072189833,0.783010322,0.980552058,SL1344_2305
0.051745325999999994,0.783109341,0.980552058,glyA
-0.06798277700000001,0.7831472279999999,0.980552058,rfaI
-0.072017506,0.7838577720000001,0.980552058,SL1344_1787
-0.070471463,0.7842465959999999,0.980552058,rof
-0.067386858,0.7845439120000001,0.980552058,cigR
-0.046929525,0.784746265,0.980552058,csrA
0.047287300000000004,0.785095192,0.980552058,flgM
-0.052666864,0.785111682,0.980552058,lexA
0.06665228599999999,0.7854084259999999,0.980552058,bfr
0.069306093,0.785450984,0.980552058,mrp
0.055885729,0.7861246140000001,0.980552058,fliH
0.058259424000000004,0.786817623,0.980552058,rplM
0.065228578,0.787108653,0.980552058,trpS
0.068314822,0.787364753,0.980552058,mobC
0.04778247099999999,0.7876997590000001,0.980552058,flhA
0.06443980099999999,0.7884559659999999,0.980552058,degQ
-0.055358479,0.788681748,0.980552058,napG
0.052198187,0.78893992,0.980552058,nusB
0.048607512,0.7889657059999999,0.980552058,pmrF
-0.057297363,0.789279904,0.980552058,SL1344_0783
0.059561523,0.7893159009999999,0.980552058,SL1344_0640
-0.055334957000000004,0.790442847,0.980552058,SL1344_4418
-0.071820732,0.790568899,0.980552058,traF
-0.071820732,0.790568899,0.980552058,traF
0.045883977,0.791291214,0.980552058,orgAb
-0.061991974000000005,0.792471319,0.980552058,gor
-0.059716687000000004,0.792583879,0.980552058,SL1344_2197
-0.055692255999999996,0.7926275079999999,0.980552058,cdh
0.059262790999999995,0.7927728940000001,0.980552058,rpsL
0.06647505299999999,0.792945164,0.980552058,int
0.054632455999999996,0.793125124,0.980552058,RybA
0.045783566,0.7938736009999999,0.980552058,flgN
0.06043879,0.794798274,0.980552058,dam
0.040165901000000004,0.794852881,0.980552058,prgH
-0.052124444000000006,0.796900816,0.980552058,pcnB
0.052812186,0.797603153,0.980552058,rpoH
0.044954229000000005,0.7977641320000001,0.980552058,RUF_111
-0.060535526,0.79832467,0.980552058,SL1344_4423
0.054993952,0.798869747,0.980552058,SL1344_2359
0.050418435,0.799722145,0.980552058,invB
0.068126399,0.799783039,0.980552058,SL1344_2784
0.070991204,0.800006543,0.980552058,SL1344_1610
-0.052856349000000004,0.800505369,0.980552058,SL1344_4457
-0.061181215,0.80082497,0.980552058,STnc660
0.045471868,0.801192108,0.980552058,SL1344_3237
-0.054797001,0.8013634079999999,0.980552058,SL1344_2577
-0.063482607,0.801661431,0.980552058,SL1344_0934
0.05484293,0.801932888,0.980552058,SL1344_1867
0.064377368,0.802409197,0.980552058,polB
0.053193502999999996,0.8027595009999999,0.980552058,aroB
-0.044837947,0.8031571559999999,0.980552058,leuS
-0.041466376,0.804140765,0.980552058,araA
0.044828991,0.8047653220000001,0.980552058,spoT
-0.06299287099999999,0.8050841790000001,0.980552058,SL1344_3561
-0.049172522,0.805464568,0.980552058,ppk
0.057984649000000006,0.805526472,0.980552058,prfB
-0.050140397999999996,0.8055289090000001,0.980552058,ppiB
0.049331883,0.805935828,0.980552058,hflK
0.044824502999999995,0.808724243,0.980552058,spaS
-0.055200247,0.8088575509999999,0.980552058,hybD
-0.057975381,0.8089020029999999,0.980552058,yijC
0.05705779,0.8090600029999999,0.980552058,STnc880
-0.048826426,0.809176303,0.980552058,SL1344_3198
-0.058156145,0.809566407,0.980552058,yhjA
0.063235338,0.8107705629999999,0.980552058,SL1344_2713
0.053485949000000005,0.8115392570000001,0.980552058,btuB
0.056368879000000004,0.8116007159999999,0.980552058,gshA
-0.04787339400000001,0.8117251609999999,0.980552058,pdhR
0.045735202999999995,0.811806939,0.980552058,gpsA
-0.051463484000000004,0.812029718,0.980552058,pmrD
0.060783240999999995,0.8127453240000001,0.980552058,coaE
0.056350156,0.812975815,0.980552058,htrA
0.050043131,0.8132954090000001,0.980552058,rluD
0.063804957,0.813758159,0.980552058,SL1344_3819
0.063929569,0.8139252240000001,0.980552058,uspB
0.047501482000000005,0.813991666,0.980552058,SL1344_3984
0.047501482000000005,0.813991666,0.980552058,SL1344_3984
-0.059361712000000004,0.814227817,0.980552058,STnc3070
-0.045929327,0.8160054809999999,0.982037284,SL1344_2698
-0.055650381,0.8167439240000001,0.9822706929999999,yeiP
-0.05340485,0.817600448,0.982645709,mutS
0.06168184,0.818437451,0.9827415970000001,rpsJ
-0.069015835,0.8190346609999999,0.9827415970000001,speF
-0.056423158,0.81965272,0.9827415970000001,yaaJ
0.055021935,0.8202387859999999,0.9827415970000001,fepE
-0.058342059,0.8204040159999999,0.9827415970000001,SL1344_3943
-0.049929123,0.82108668,0.982906683,ycbB
-0.03757571,0.822203852,0.982999828,asnS
-0.046688698,0.8222542909999999,0.982999828,lolA
-0.043646147999999996,0.823536244,0.983585782,ytfN
-0.04551294400000001,0.8239324020000001,0.983585782,SL1344_0790
0.056328693,0.8243801009999999,0.983585782,SL1344_3661
-0.041999497999999996,0.8279224620000001,0.986485473,flhD
0.044025714,0.827925547,0.986485473,oppA
-0.046325304000000005,0.828722752,0.986485473,ipk
0.040822778,0.82899777,0.986485473,SL1344_1602
0.036388224,0.8313171229999999,0.9883810679999999,SL1344_2268
-0.037453712,0.8322435579999999,0.9883810679999999,SL1344_0602
0.0410454,0.83255398,0.9883810679999999,gpmA
-0.046107927,0.83285187,0.9883810679999999,mraW
0.041573951,0.833330158,0.9883810679999999,rpl35
0.044632477000000004,0.8353469859999999,0.9888714479999999,acrR
-0.034778394,0.8358503490000001,0.9888714479999999,pyrG
0.057095427000000004,0.837458677,0.9888714479999999,SL1344_2409
-0.058799545,0.837635593,0.9888714479999999,hemD
-0.049497902999999996,0.839658152,0.9888714479999999,purL
0.038551812000000005,0.83973992,0.9888714479999999,yadF
-0.051305468,0.840144711,0.9888714479999999,SL1344_2944
0.046956991,0.8414392690000001,0.9888714479999999,ampG
-0.045469964,0.84153389,0.9888714479999999,dadA
-0.044408629000000005,0.8435427109999999,0.9888714479999999,aspC
-0.046900132000000004,0.8436865570000001,0.9888714479999999,glk
0.029446167999999998,0.8439792909999999,0.9888714479999999,SL1344_1663
-0.052298421,0.844127182,0.9888714479999999,SL1344_3069
0.052529822000000004,0.846158772,0.9888714479999999,aphA
0.039115258,0.846375726,0.9888714479999999,rna
-0.033655284,0.846477135,0.9888714479999999,araB
-0.041729959,0.847341259,0.9888714479999999,SL1344_2391
0.039457529,0.8475079209999999,0.9888714479999999,SL1344_3199
0.049324457,0.847666907,0.9888714479999999,pntA
0.041814673,0.847774055,0.9888714479999999,hemY
0.037177823,0.8481874090000001,0.9888714479999999,SL1344_3083
-0.04029587,0.849006041,0.9888714479999999,SL1344_1878
0.051816329,0.849543884,0.9888714479999999,tdcE
0.036274900000000006,0.849634419,0.9888714479999999,rplX
0.038061303,0.8506176940000001,0.9888714479999999,ubiG
-0.036041487000000004,0.8506848140000001,0.9888714479999999,SL1344_2370
-0.035506245,0.851677228,0.9888714479999999,gltX
-0.048760595999999996,0.852284431,0.9888714479999999,SL1344_1258
0.036889284,0.852601815,0.9888714479999999,sdhC
0.033322026,0.8539172540000001,0.9888714479999999,frdD
-0.039680512,0.8543214490000001,0.9888714479999999,rfbX
-0.038960582,0.8548182679999999,0.9888714479999999,osmE
0.033230183999999996,0.854837848,0.9888714479999999,ivbL
-0.046818825999999994,0.855228572,0.9888714479999999,SL1344_1741
0.037008359,0.8555790809999999,0.9888714479999999,pssA
0.039577681,0.855771965,0.9888714479999999,mreC
0.032718305,0.8558540490000001,0.9888714479999999,clpA
0.046688347000000005,0.856218618,0.9888714479999999,RyjB
0.028525071000000003,0.85672235,0.9888714479999999,spaT
-0.051230595,0.857986551,0.9888714479999999,phsA
0.045842231,0.858246995,0.9888714479999999,ybdG
-0.049698095,0.858525455,0.9888714479999999,SL1344_1144
0.049258992,0.8594902740000001,0.9888714479999999,SL1344_1520
0.033769497,0.8599427340000001,0.9888714479999999,SL1344_1824
-0.045308737,0.860059903,0.9888714479999999,SL1344_1669
0.025857587999999997,0.8607000640000001,0.9888714479999999,hns
0.040518738,0.86181391,0.9888714479999999,SL1344_1777
0.029141672999999996,0.8632575790000001,0.9888714479999999,orgAa
-0.033304238,0.863448095,0.9888714479999999,AvrA
0.041965249,0.863818437,0.9888714479999999,dapF
0.032239811,0.8641352729999999,0.9888714479999999,cyaA
-0.042004190999999996,0.864668764,0.9888714479999999,STnc3120
0.039065174,0.864874105,0.9888714479999999,ispZ
0.034617787000000004,0.865086012,0.9888714479999999,SL1344_1025
-0.030856241,0.865584175,0.9888714479999999,pepD
0.033580833,0.8659640120000001,0.9888714479999999,SL1344_4264
0.038979793,0.8680691490000001,0.9888714479999999,yafK
-0.031759471000000004,0.868323903,0.9888714479999999,arcB
